Player Name,Player ID,Format,Matches Played,Innings,Runs Scored,Batting Average,Strike Rate,Highest Score,Centuries,Half-Centuries,Fours,Sixes,Wickets Taken,Bowling Average,Economy Rate,Best Bowling,Five-Wicket Hauls,Catches,Stumpings,Primary Role,Team Name,Toss Decision,Result
Ian Stokes,5493,Test,126,44,236,18.30303866840852,51.229912783962845,229,8,49,251,159,221,27.71466546434437,3.982963446224594,2/46,5,10,0,Bowler,Germany,Bowl,Draw
Tamim Afridi,5494,Test,121,295,8280,76.05889641679089,56.45364347051447,95,0,24,367,53,12,11.180022920720369,2.498482207138531,6/62,3,22,0,Batsman,Malta,Bat,Draw
Jonny Islam,5495,T20,108,104,4326,28.2123388814262,79.82057893287042,217,17,97,40,280,0,0.0,0.0,7/11,3,193,18,Wicketkeeper,France,Bowl,Loss
Rishabh Bashar,5496,ODI,42,62,510,23.569851564299466,22.589031713672625,3,2,53,1323,156,190,21.17706439713571,4.673887616238929,6/46,5,41,0,Bowler,Canada,Bat,Win
Prithvi Pandya,5497,ODI,182,53,4234,48.97333086375971,55.952011331125895,4,13,48,1971,162,171,21.79493235252334,4.160063629132196,8/85,7,60,0,All-rounder,Spain,Bowl,Draw
Shakib Gavaskar,5498,Test,78,118,2057,40.62794392438378,65.52664632098977,45,31,90,784,51,0,0.0,0.0,7/85,1,63,22,Wicketkeeper,England,Bat,Win
Shakib Afridi,5499,ODI,115,131,7619,78.42154779980052,83.02789246038503,125,3,98,307,115,30,20.278946410159907,1.2889209951938696,0/57,6,65,0,Batsman,West Indies,Bowl,Draw
Waqar Dravid,5500,Test,77,299,3152,39.8579067787449,93.58711510159527,136,36,84,1322,123,262,21.929985756170137,6.515546215484096,0/56,1,41,4,All-rounder,India,Bowl,Win
Wanindu Patel,5501,Test,173,199,6349,55.64620175923672,122.0072105165518,135,20,2,1814,212,18,11.880017118307563,2.59882918784021,3/87,3,89,0,Batsman,Scotland,Bat,Win
Viv Islam,5502,T20,90,36,1751,31.292244500151103,71.340457737216,188,41,24,0,175,22,29.16011794624859,4.453975237294015,2/45,0,21,0,Batsman,Spain,Bowl,Draw
Jos Ali,5503,ODI,81,279,5685,27.32741712334453,63.83592131800579,142,26,67,92,262,223,26.578595512267995,6.050016872498276,5/43,6,47,0,All-rounder,Belgium,Bat,Win
Jos de Kock,5504,ODI,47,216,836,21.565557751329266,35.719547063745225,72,4,56,280,198,112,20.123065268589613,4.136201992598262,3/93,4,32,0,Bowler,India,Bowl,Win
Sachin Taylor,5505,Test,116,74,1613,90.00619999738669,85.4229133967655,177,2,14,1541,84,34,26.82168992908123,1.478145161509952,6/40,2,52,0,Batsman,Hungary,Bowl,Draw
Sanath Rahul,5506,Test,127,55,125,14.575491530732496,23.753054788582308,225,21,66,457,52,388,21.8645945332216,7.650510968818308,1/96,8,74,0,Bowler,Czech Republic,Bat,Win
Kapil Taylor,5507,T20,142,12,9010,32.54853584034183,98.698411763081,277,19,10,487,238,23,21.98219402545407,2.024565561389607,9/57,8,34,0,Batsman,India,Bat,Win
Monank Hasaranga,5508,ODI,193,83,6122,99.8158260559993,107.82444187921368,237,40,91,821,67,12,19.17344682317375,4.214367345268368,7/27,1,61,10,Batsman,Netherlands,Bat,Loss
Glenn Raza,5509,T20,1,32,2111,33.915206674448406,86.79422148069068,93,43,2,845,172,0,0.0,0.0,7/94,9,125,24,Wicketkeeper,Pakistan,Bowl,Draw
Mitchell Khan,5510,T20,45,86,428,27.87387287401772,22.06035332262323,196,1,17,406,112,219,28.29486925460811,3.1992657746638,3/78,4,38,0,Bowler,Scotland,Bat,Loss
Hardik Tendulkar,5511,ODI,133,232,4188,31.91131878274049,115.99608810438244,63,42,52,1298,288,0,0.0,0.0,9/91,3,148,41,Wicketkeeper,Czech Republic,Bowl,Loss
Javed Narine,5512,Test,140,275,5427,36.2155737706111,53.92240551484761,149,0,8,1975,184,259,27.79424178894801,4.657771668992956,5/94,3,31,0,All-rounder,Pakistan,Bat,Win
Ian Boycott,5513,Test,185,201,5233,23.707196394260627,123.53270588677351,140,22,78,1972,273,35,18.16404126656903,4.751146885327382,4/65,1,87,8,Batsman,Australia,Bowl,Win
Kagiso Richards,5514,Test,140,51,7289,50.694349573835744,110.72142396346644,230,47,71,926,143,24,21.973140056686915,1.2089148181336655,4/78,7,69,0,Batsman,India,Bat,Draw
Dhananjaya Guptill,5515,ODI,141,256,4576,30.763754404165745,88.06460274832514,244,24,39,486,94,0,0.0,0.0,8/69,6,72,32,Wicketkeeper,India,Bowl,Loss
Jaskaran Mathews,5516,T20,195,241,620,18.82559276136857,59.67003384915597,276,25,55,1126,47,427,27.61516662402737,6.743744791467247,7/41,6,48,0,Bowler,India,Bat,Win
Jacques Ur Rahman,5517,Test,108,205,528,26.200249736452022,67.11382691441342,30,2,13,805,296,277,28.761812763572387,4.743962818731539,4/56,0,40,0,Bowler,Spain,Bat,Loss
Jofra Azam,5518,T20,134,196,2513,42.440670238995786,59.62303795658394,37,30,60,1426,80,0,0.0,0.0,8/31,7,120,41,Wicketkeeper,India,Bowl,Draw
Mujeeb Starc,5519,Test,193,244,5143,47.236222014387366,60.06486577952816,38,26,12,1130,156,146,20.657121025735847,4.879803964083747,8/13,8,89,0,All-rounder,USA,Bowl,Win
Adam Starc,5520,ODI,34,1,295,11.25062414234985,49.01302484867602,163,12,46,1408,232,144,26.07013147746861,7.170610611365435,6/34,4,65,0,Bowler,Romania,Bowl,Loss
Sachin Boult,5521,ODI,83,89,318,25.223695952259483,40.39293268350821,266,46,73,229,272,391,27.02636062319449,5.287884772915703,1/10,7,9,0,Bowler,Czech Republic,Bowl,Win
Anrich Archer,5522,Test,192,282,2244,34.71499698682707,62.34207069249408,68,32,93,1228,25,0,0.0,0.0,5/96,6,158,12,Wicketkeeper,Italy,Bat,Loss
Saurabh Gavaskar,5523,ODI,46,139,2521,34.54735724860377,113.14198847362417,289,24,4,1400,78,0,0.0,0.0,1/93,7,52,48,Wicketkeeper,Pakistan,Bat,Loss
Dimuth Mahmudullah,5524,Test,82,87,6542,49.10185169327296,50.48243707274686,228,15,85,177,158,153,21.750559263819817,5.151407287853614,5/31,8,74,0,All-rounder,USA,Bowl,Draw
KL Kohli,5525,T20,7,2,1604,38.03123104617892,88.2592915537107,260,46,98,97,48,59,28.22164957348686,6.937765516349897,6/44,4,31,0,All-rounder,Australia,Bat,Draw
Imran Dev,5526,T20,177,168,1053,74.44528200959849,102.10330428721392,19,37,4,569,176,31,21.384431004890185,4.604216205662652,0/23,6,35,0,Batsman,India,Bat,Draw
Rohit Finch,5527,T20,120,119,927,24.224928080967736,21.60489296071925,62,25,11,336,191,152,28.7769146409934,4.93860896571214,5/25,2,20,0,Bowler,India,Bowl,Loss
Dale Jayawardene,5528,Test,49,80,2902,97.12179030708008,114.94458527800296,169,46,34,927,172,32,18.782900211145805,4.395943041496249,5/80,8,83,0,Batsman,Bulgaria,Bat,Win
Dhananjaya Gayle,5529,T20,45,111,1072,37.80446263197222,55.456376383108186,12,17,84,176,167,98,20.618686075471448,6.512893091932534,1/31,9,99,0,All-rounder,Finland,Bat,Win
Wasim Patel,5530,T20,149,165,1107,43.70178120592064,55.37133811275559,136,16,25,609,124,276,23.055981055273666,3.791972322378019,2/96,4,62,0,All-rounder,Bangladesh,Bowl,Loss
Trent Nortje,5531,Test,178,219,5371,44.48434725165024,59.35363841243426,223,45,0,736,257,183,32.44025396912652,5.641384345929474,4/98,8,7,0,All-rounder,Bermuda,Bowl,Loss
Viv Muralitharan,5532,Test,75,5,6741,54.80840005495112,50.76380850537341,93,24,9,747,180,19,19.444314848647736,1.806838432440076,7/30,1,65,0,Batsman,Cyprus,Bat,Draw
Ian Kallis,5533,Test,142,215,4560,40.639159573598526,59.44352246411658,176,25,37,1115,206,130,31.49553271746618,5.69720748965376,2/35,5,89,0,All-rounder,Pakistan,Bowl,Draw
Rassie Rizwan,5534,T20,190,195,450,16.663090963577012,41.09276252358707,155,17,23,939,54,352,21.43589960593749,4.7889692088634686,0/67,3,26,0,Bowler,India,Bowl,Loss
Chris Netravalkar,5535,ODI,28,282,4403,78.3108861396324,105.58818230349128,120,48,94,250,151,18,14.668739692810204,1.970722921052642,0/76,3,36,17,Batsman,Sweden,Bowl,Loss
Chris Netravalkar,5536,ODI,66,6,2372,43.450643287580725,60.2401918089304,170,0,46,1948,155,0,0.0,0.0,6/34,5,72,26,Wicketkeeper,Pakistan,Bat,Draw
Imran Nabi,5537,ODI,21,58,6708,42.52126903700211,63.05258785866903,197,45,86,1525,261,228,27.2294686026073,5.908907735796804,7/83,5,38,0,All-rounder,Netherlands,Bowl,Win
Ian Ganguly,5538,ODI,110,102,1905,33.17047001360546,72.73539051030886,168,6,84,1380,246,0,0.0,0.0,6/97,3,173,19,Wicketkeeper,Norway,Bat,Win
Zaheer Smith,5539,T20,19,48,417,17.829652159931882,36.72926770686606,171,29,1,215,118,434,23.606298961694787,4.83250644599305,7/31,6,29,0,Bowler,England,Bowl,Draw
Rohit Hazlewood,5540,T20,89,276,4994,37.10880296385463,96.91483281822327,156,32,94,431,193,35,29.12067955246249,1.519073947216527,1/23,9,16,0,Batsman,Germany,Bowl,Win
Kapil Rahul,5541,T20,194,163,6000,36.63138043878328,71.4406860031983,209,24,1,1871,265,14,29.5747419985091,2.726197733319266,8/85,4,99,0,Batsman,England,Bat,Draw
Kieron Hazlewood,5542,T20,175,196,2051,44.555287897454896,105.10502347968183,280,24,29,1740,252,163,24.565200785413445,4.069745773587643,5/91,1,48,0,All-rounder,India,Bat,Win
Jasprit Warne,5543,ODI,119,132,116,24.63920269277873,51.91124007053208,195,26,24,537,2,319,23.871605545680087,7.684033689612842,7/85,9,98,0,Bowler,Germany,Bat,Draw
Mahela Steyn,5544,T20,130,66,5228,38.22228614326257,79.06325103887198,269,34,82,1158,247,60,20.91792675814789,4.499885666119162,5/24,3,50,0,All-rounder,Afghanistan,Bowl,Draw
Pat Steyn,5545,T20,171,83,143,26.721122276368213,58.6060538889462,186,42,61,1067,138,349,29.97518029203078,6.683411128005558,7/74,7,89,0,Bowler,Isle of Man,Bowl,Win
Joe Karunaratne,5546,Test,39,265,1589,32.89471782153802,92.73666217235149,61,17,0,1677,110,0,0.0,0.0,4/40,3,115,25,Wicketkeeper,Sweden,Bat,Win
AB Khan,5547,T20,79,229,4266,32.553677120270606,77.94675274695453,144,29,91,51,152,0,0.0,0.0,9/43,6,178,48,Wicketkeeper,Netherlands,Bat,Loss
Mahmudullah Hazlewood,5548,Test,34,273,6094,59.53931098286138,124.27882864859556,225,13,62,671,136,31,24.93947660413438,2.3908107125120246,4/22,8,92,0,Batsman,India,Bowl,Win
Sourav Botham,5549,Test,156,219,8404,54.98769565287088,51.99035317098445,116,34,83,1896,188,28,11.088734911442309,3.338812506086805,5/54,0,43,0,Batsman,Pakistan,Bowl,Draw
Brendan Hasaranga,5550,ODI,154,225,699,16.52165072030496,46.07544926521017,205,33,58,714,210,399,25.764789713963854,3.848452169565401,9/31,5,33,27,Bowler,Pakistan,Bowl,Draw
Pat Sangakkara,5551,Test,42,113,3470,85.5534457372358,76.63548921951123,65,19,53,1951,240,12,19.20595803730769,1.2069869552412738,5/67,0,48,0,Batsman,Italy,Bat,Win
Shahid Rahul,5552,ODI,122,140,6803,37.03796766750186,86.49298852661718,27,14,68,74,186,22,28.43048087223802,4.696935514786008,9/84,2,62,0,Batsman,England,Bowl,Loss
Kapil Finch,5553,ODI,29,185,1508,35.7825010565922,104.30763017247908,263,6,54,851,93,0,0.0,0.0,0/83,0,93,18,Wicketkeeper,Nepal,Bat,Draw
David Taylor,5554,ODI,88,173,9037,40.20757869206001,147.9976397066069,220,12,93,1208,128,10,22.61103816551456,1.665869434482583,4/98,6,72,0,Batsman,Pakistan,Bowl,Win
Kieron Perera,5555,Test,157,11,270,29.019361043619032,42.20169601448943,9,35,86,51,128,338,22.799871389487453,3.0645897445863195,8/69,1,42,0,Bowler,South Africa,Bowl,Draw
Muttiah Sangakkara,5556,T20,191,159,1716,36.44438317565214,79.71288574546081,276,39,41,929,10,0,0.0,0.0,1/39,7,129,13,Wicketkeeper,Spain,Bowl,Loss
KL Mathews,5557,Test,19,205,337,26.533912201039577,17.095800643616816,290,33,90,238,207,97,20.75620247554507,7.636222099152317,4/59,7,7,0,Bowler,India,Bowl,Draw
Quinton Stokes,5558,ODI,181,230,4074,35.43454873078456,114.89578696243414,3,12,52,625,28,0,0.0,0.0,7/26,8,166,31,Wicketkeeper,England,Bowl,Loss
Ricky Bairstow,5559,T20,84,26,9118,98.55456579034924,129.28365312020588,180,3,64,1724,102,29,18.597940526799164,2.420439253972523,3/73,0,51,0,Batsman,Sri Lanka,Bowl,Loss
Rafiqul Khan,5560,ODI,167,159,5374,33.21979044679284,52.07289317308413,84,12,8,1085,238,32,11.534024055933571,3.658821161654927,6/16,9,67,0,Batsman,Bangladesh,Bat,Win
Rishabh Pietersen,5561,Test,141,278,5830,39.17109759147024,69.23532237750011,24,47,70,757,6,85,29.169212144700744,4.371135897175138,1/33,7,31,0,All-rounder,Papua New Guinea,Bat,Draw
Rohit Gavaskar,5562,ODI,109,148,3564,26.58718133750319,85.15820868552393,19,43,50,725,165,0,0.0,0.0,6/17,8,55,25,Wicketkeeper,Denmark,Bowl,Win
AB Lara,5563,Test,54,266,7549,60.02776671388824,82.16592172014188,198,12,89,982,3,12,20.503107179546035,4.801870391689488,2/13,6,96,0,Batsman,India,Bat,Loss
Dimuth Miandad,5564,ODI,198,83,4841,25.460115807692787,52.76948223439857,198,22,15,988,227,0,0.0,0.0,1/78,7,130,33,Wicketkeeper,Germany,Bat,Draw
Aravinda Taylor,5565,Test,115,26,4338,78.02459940597515,103.7043056722975,95,28,52,331,265,26,27.734445704386705,3.202230548143128,9/72,7,26,0,Batsman,England,Bat,Loss
Quinton Markram,5566,T20,67,71,671,14.719197934753993,33.42110187804417,95,32,69,1894,53,253,20.31428803883227,3.329190271623447,4/82,9,13,0,Bowler,India,Bowl,Loss
Kane Bashar,5567,T20,17,37,564,12.920714937624304,39.188641316678016,277,22,61,158,251,334,29.099628590005544,4.836164571649446,7/12,1,94,0,Bowler,Spain,Bat,Draw
Jonny Jadeja,5568,T20,33,133,970,11.07785831021955,10.707755583881813,48,2,36,412,247,146,22.267032116353533,7.181766939590327,0/69,8,94,0,Bowler,England,Bat,Draw
Muttiah Akram,5569,T20,92,126,2925,28.985764919917614,115.22330672706843,88,31,60,286,265,32,25.53859420381641,3.7485020567137712,9/89,8,18,0,Batsman,Afghanistan,Bat,Loss
Muttiah Al Hasan,5570,Test,126,115,1331,39.32020555412319,57.39068788091384,5,2,56,523,235,0,0.0,0.0,9/84,3,160,34,Wicketkeeper,Austria,Bat,Win
Kagiso Richards,5571,T20,4,92,1469,73.54960801779688,125.32938171441184,145,11,44,1826,115,39,25.74787180736,1.205667954850433,5/58,5,51,0,Batsman,Croatia,Bowl,Loss
Rassie Netravalkar,5572,Test,100,242,2350,37.22836295872,138.07164347176297,11,3,75,1001,40,24,25.36740820948626,4.803545275535674,7/52,6,36,0,Batsman,Hong Kong,Bowl,Draw
Muttiah Waugh,5573,ODI,54,200,6560,54.021887248406784,91.60449211055646,27,32,87,1014,262,30,21.270131152492485,1.758436176050581,8/60,4,66,0,Batsman,India,Bat,Draw
Brian Gill,5574,ODI,164,207,1954,28.89482885123289,127.70194292385374,274,31,16,312,183,136,29.96251109572971,4.62978209519261,7/81,9,68,0,All-rounder,India,Bowl,Win
Mushfiqur Rahul,5575,ODI,18,117,2406,26.86768234560224,56.03646701722669,42,16,1,1704,19,0,0.0,0.0,0/38,5,146,46,Wicketkeeper,Spain,Bowl,Win
Shahid Bavuma,5576,Test,29,219,4275,99.27433826355154,121.10527212297993,98,8,94,26,261,27,23.22682367531545,4.432453675174433,1/91,3,87,19,Batsman,England,Bowl,Draw
Geoffrey Bashar,5577,T20,8,243,3138,36.78259360409695,66.34898918709041,142,4,36,1934,253,0,0.0,0.0,6/95,1,109,33,Wicketkeeper,Croatia,Bowl,Draw
Mohammed Wood,5578,T20,30,292,199,28.48024134973408,59.85287949232822,291,20,53,1501,15,391,29.163886791011087,7.779402096570639,3/54,1,67,0,Bowler,Bulgaria,Bat,Loss
Graeme Miandad,5579,ODI,145,282,648,23.93274174920658,20.143490151933328,96,2,41,838,271,201,24.637363576297744,4.25120113533429,3/47,1,29,0,Bowler,Spain,Bat,Loss
Kumar Dev,5580,Test,32,172,112,19.43715386303241,43.02484908628752,84,38,28,1955,97,376,21.522452022427743,5.345949200439351,2/96,2,63,0,Bowler,Bahrain,Bat,Loss
Aravinda Kallis,5581,Test,175,76,7759,82.68976015460018,69.15964602277451,297,2,64,1389,2,13,26.17729229273576,2.1148358019154907,6/56,4,13,0,Batsman,India,Bowl,Win
Graeme Afridi,5582,T20,26,209,847,16.86569806906485,46.18267717237141,90,36,77,407,283,305,26.993857760031844,5.1028858120528895,8/66,7,77,0,Bowler,Italy,Bowl,Loss
Angelo Pollard,5583,Test,72,105,3079,35.43842332551554,69.69749099879125,29,43,39,337,101,0,0.0,0.0,2/92,6,146,11,Wicketkeeper,Sweden,Bowl,Draw
Dimuth Rahul,5584,Test,160,26,2586,29.35733323748071,57.72093799662504,294,34,10,407,57,38,20.45839203836137,4.134110617532212,5/75,9,52,0,Batsman,Sri Lanka,Bowl,Win
Marnus Foakes,5585,ODI,77,79,3515,35.12143367094154,96.9280549194905,173,32,57,1099,188,169,22.632588538873243,6.078063236572222,6/29,5,59,0,All-rounder,India,Bat,Win
Viv Hazlewood,5586,T20,95,128,7916,68.80079575093998,108.0113341831092,185,2,95,1691,105,35,20.839868391545508,4.401812304031028,8/13,3,30,0,Batsman,India,Bat,Loss
Kumar Afridi,5587,Test,141,137,9591,70.70485367039339,55.45164267973541,29,47,19,74,167,37,15.809515573958803,1.513643317134115,9/84,1,54,0,Batsman,Luxembourg,Bat,Draw
Kusal Waugh,5588,T20,198,36,1036,37.62542884129596,94.39681148749013,250,17,65,258,84,0,0.0,0.0,3/90,9,52,30,Wicketkeeper,Pakistan,Bowl,Draw
Sanath Border,5589,ODI,120,59,3929,39.91756200511057,77.67707875465086,108,2,30,356,32,170,28.886436663959568,6.812926341623265,4/24,9,80,0,All-rounder,France,Bat,Draw
Kagiso Khan,5590,T20,82,230,1082,23.81619274858793,83.63533904440787,212,28,4,1538,219,23,16.1571170681816,2.838052666461844,7/66,8,45,0,Batsman,Belgium,Bowl,Loss
Babar Nortje,5591,Test,73,124,9780,33.60078756270412,65.5966437626102,217,36,95,284,283,37,19.612120241989366,1.11414039757863,1/26,3,52,0,Batsman,USA,Bowl,Loss
Brian Patel,5592,Test,161,88,1052,35.19086656324544,60.76186135349318,181,4,49,1439,275,0,0.0,0.0,8/25,1,51,13,Wicketkeeper,Germany,Bowl,Draw
Wanindu Khan,5593,T20,153,141,3977,41.35385017931246,80.08089131838791,36,8,8,1077,222,0,0.0,0.0,2/12,0,118,46,Wicketkeeper,France,Bat,Loss
Jonny Richards,5594,T20,40,273,3819,41.55500535049893,109.59976133322508,149,11,40,1445,179,0,0.0,0.0,7/54,5,148,27,Wicketkeeper,West Indies,Bowl,Draw
Brian Rauf,5595,Test,54,51,195,20.942775592574414,40.07834521029684,96,15,9,1246,77,319,22.878559440913868,3.7127895204995696,7/18,6,33,0,Bowler,New Zealand,Bat,Loss
Javed Netravalkar,5596,Test,22,55,9572,73.66090425073534,59.49206644760834,23,26,52,1463,163,27,17.987500191805633,3.4301040845812807,3/83,6,21,0,Batsman,India,Bowl,Loss
Dale Taylor,5597,T20,140,150,3937,26.47568223984969,61.86133472547844,121,8,99,832,224,279,27.2668699018404,6.378423025426757,8/70,4,60,0,All-rounder,Ireland Republic,Bowl,Draw
Mohammad Khan,5598,T20,141,153,5127,34.47530986250159,125.1101517468168,85,49,48,740,276,75,23.644012483547804,3.9684749615475305,8/26,6,38,0,All-rounder,India,Bat,Win
Kumar Nabi,5599,T20,19,219,8948,28.618669451719843,93.23950802408925,160,42,25,1684,36,34,11.01841816077598,3.661234327325624,0/67,4,66,11,Batsman,Germany,Bowl,Draw
Marnus Kallis,5600,Test,102,219,8882,75.61495308524579,54.84064967165061,16,21,66,1773,273,19,25.50363796240557,2.5221172492255644,3/27,6,27,0,Batsman,Nepal,Bowl,Win
Shane Foakes,5601,ODI,157,258,4542,36.18602986787719,80.83385325784192,243,16,35,1576,17,0,0.0,0.0,4/79,4,98,23,Wicketkeeper,Canada,Bowl,Loss
Chris Boult,5602,ODI,93,45,6598,38.90404069574315,112.38718701159044,267,0,22,745,196,34,15.015563187478287,1.6897551051420652,1/26,7,34,0,Batsman,India,Bat,Loss
Sourav Malhotra,5603,Test,120,269,226,16.648392066141145,17.93367754500796,285,2,93,1555,75,302,21.657819501843377,5.170109897498712,2/42,0,5,0,Bowler,United Arab Emirates,Bat,Draw
Mahela Khan,5604,T20,185,160,2824,35.52727982197679,95.86169317061814,217,4,38,245,248,0,0.0,0.0,3/89,1,136,17,Wicketkeeper,Germany,Bowl,Loss
Glenn Ponting,5605,ODI,197,278,2707,25.20616656324147,112.95478686347944,5,21,58,1595,111,0,0.0,0.0,3/16,6,84,46,Wicketkeeper,Malta,Bat,Draw
Marnus Nortje,5606,ODI,22,55,2759,39.19626415732803,108.07623109382465,266,0,22,1738,1,0,0.0,0.0,1/43,0,196,24,Wicketkeeper,Pakistan,Bowl,Loss
Muttiah Dravid,5607,ODI,138,145,5213,47.32768758414816,71.98531066357614,234,46,22,954,276,134,20.2148743388646,4.616933318347069,3/58,6,84,0,All-rounder,Czech Republic,Bat,Draw
Rashid Miandad,5608,T20,158,235,6477,43.34220379500778,109.50517037466736,123,48,42,457,271,25,18.1714403300803,1.9739518768729267,0/80,8,51,0,Batsman,Finland,Bat,Win
Aravinda Botham,5609,ODI,187,179,1980,29.26698950246246,78.93309385968435,59,3,99,182,163,36,26.227366462203733,4.384694815250952,9/53,2,22,0,Batsman,India,Bat,Draw
Joe Warne,5610,Test,32,208,6972,68.77819382440346,107.04823449128966,9,21,24,258,98,17,24.187921283157777,4.234060968721398,8/58,8,27,0,Batsman,India,Bat,Win
Mohammad Pant,5611,ODI,168,136,3645,44.544195998827405,96.57308869485652,15,23,83,1659,83,0,0.0,0.0,4/26,4,194,36,Wicketkeeper,Jersey,Bowl,Win
KL Ali,5612,T20,78,275,2994,30.116733543027227,66.0304507719433,83,31,59,885,289,239,34.847544034112175,5.063358212461058,6/47,5,21,0,All-rounder,India,Bowl,Draw
Jofra Ali,5613,T20,188,183,960,22.19004954658636,29.97971489687861,171,45,32,269,97,105,25.74614278612421,5.633453325755477,1/65,7,51,0,Bowler,Ireland Republic,Bat,Loss
Saurabh Labuschagne,5614,T20,96,61,219,27.27825068454787,63.68909076701501,146,1,32,812,19,53,25.35896551493904,3.188178959060996,4/70,0,37,0,Bowler,England,Bat,Win
Glenn Jayasuriya,5615,ODI,101,63,460,19.3961080973106,69.19283498575257,99,35,64,620,75,252,22.63684474922345,3.2780700565218246,5/93,4,57,0,Bowler,Afghanistan,Bat,Loss
Ravindra Ur Rahman,5616,T20,185,215,190,22.197766445402927,67.50343737449766,270,4,46,350,236,280,26.16159564959242,4.434947771564922,2/41,4,7,0,Bowler,Bulgaria,Bat,Win
Mohammed Azam,5617,Test,110,139,2352,28.952212346819948,98.04436114529584,214,6,32,1762,150,0,0.0,0.0,7/96,9,169,15,Wicketkeeper,Australia,Bowl,Draw
Dimuth Dev,5618,Test,134,134,4853,42.29461348106341,124.63276093051132,84,35,37,1211,288,226,27.64953441015239,6.8432892803364656,6/75,7,76,0,All-rounder,Croatia,Bat,Loss
Jacques Waugh,5619,Test,58,34,320,20.684397479075148,10.950697436379675,38,39,23,501,134,496,25.84152137809272,5.414018221161149,2/14,3,22,0,Bowler,Finland,Bowl,Loss
Anil Ashraful,5620,ODI,115,193,495,26.073906209471296,17.668253374037345,4,42,72,1200,50,172,24.32875294618926,4.377087366408977,6/60,8,5,0,Bowler,Malta,Bat,Draw
Allan Muralitharan,5621,Test,30,87,2928,26.41772324794463,107.442535115477,85,7,94,1416,172,0,0.0,0.0,8/33,4,181,13,Wicketkeeper,Spain,Bowl,Win
Jofra Azam,5622,Test,117,210,1864,26.16428947691302,78.0149056843586,286,35,48,1461,47,0,0.0,0.0,2/39,6,95,19,Wicketkeeper,West Indies,Bat,Win
Sikandar Ali,5623,Test,49,81,1675,43.10057304037567,103.22567925053563,206,42,91,837,113,0,0.0,0.0,7/55,7,115,39,Wicketkeeper,Germany,Bowl,Draw
Brendan Pandya,5624,Test,72,190,1577,64.32942474158864,91.64718706709778,37,11,86,1021,78,16,15.578856971417329,4.737207945446319,0/66,9,11,0,Batsman,India,Bat,Loss
